age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,feature_1,feature_2,feature_3,feature_4,feature_5,y
60,retired,married,basic.4y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,2.3884,62.8872,vg1,lv1,fn1,no
41,admin.,divorced,high.school,no,yes,no,telephone,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,6.3924,47.8872,vg6,lv1,fn4,no
35,admin.,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,36.8872,vg11,lv1,fn2,no
46,admin.,married,high.school,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5,1.3874,47.8872,vg10,lv1,fn4,no
27,admin.,single,university.degree,no,yes,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2.3874,28.8872,vg2,lv2,fn2,no
41,admin.,married,university.degree,no,yes,no,cellular,aug,thu,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,10.3964,51.8872,vg10,lv1,fn2,no
57,retired,married,unknown,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,59.8872,vg1,lv1,fn34,no
45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1.3874,46.8872,vg10,lv1,fn13,no
36,management,married,basic.6y,no,yes,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,0.737,5017.5,2.3874,37.8872,vg4,lv2,fn78,yes
37,entrepreneur,married,high.school,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,4.3904,41.8872,vg4,lv1,fn57,no
35,admin.,single,basic.6y,no,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1.3874,36.8872,vg11,lv1,fn39,no
37,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1.3874,38.8872,vg4,lv1,fn7,no
38,management,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1.3874,39.8872,vg4,lv1,fn10,no
58,entrepreneur,married,basic.4y,no,no,yes,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,3.3884,60.8872,vg1,lv2,fn42,no
47,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,3.3894,50.8872,vg10,lv1,fn38,no
28,self-employed,married,professional.course,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,5.3914,33.8872,vg7,lv1,fn65,no
78,retired,married,unknown,no,yes,no,cellular,jul,wed,1,999,1,failure,-1.7,94.215,-40.3,0.84,4991.6,2.3874,79.8872,vg1,lv2,fn34,no
33,admin.,single,university.degree,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,3.3894,36.8872,vg11,lv1,fn2,no
44,blue-collar,single,high.school,unknown,no,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,46.8872,vg9,lv1,fn17,no
55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1.3874,56.8872,vg1,lv1,fn13,no
29,admin.,single,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1.3874,30.8872,vg2,lv1,fn2,no
36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,2.3874,37.8872,vg4,lv2,fn2,yes
41,student,married,unknown,unknown,yes,yes,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,5.3914,46.8872,vg10,lv1,fn56,no
24,student,single,high.school,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1.3874,25.8872,vg2,lv1,fn19,no
28,admin.,single,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1.3874,29.8872,vg2,lv1,fn4,yes
49,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,2.3884,51.8872,vg1,lv1,fn7,no
31,management,single,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,32.8872,vg11,lv1,fn10,yes
46,self-employed,divorced,basic.9y,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1.3874,47.8872,vg6,lv1,fn32,no
40,unknown,single,unknown,no,no,no,cellular,sep,thu,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,2.3874,41.8872,vg8,lv2,fn55,yes
40,admin.,married,high.school,no,yes,yes,telephone,jun,wed,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,10.3964,50.8872,vg4,lv1,fn4,no
25,admin.,married,high.school,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,2.3884,27.8872,vg7,lv1,fn4,no
30,management,single,high.school,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,2.3884,32.8872,vg2,lv1,fn15,no
44,admin.,divorced,university.degree,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1.3874,45.8872,vg6,lv1,fn2,no
32,technician,single,professional.course,no,no,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,5.3914,37.8872,vg11,lv1,fn14,no
35,admin.,single,high.school,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1.3874,36.8872,vg11,lv1,fn4,yes
27,admin.,married,basic.9y,unknown,yes,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,3.3894,30.8872,vg7,lv1,fn45,no
41,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,4.3904,45.8872,vg9,lv1,fn7,no
53,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,2.3884,55.8872,vg1,lv1,fn13,no
38,technician,single,professional.course,no,yes,no,telephone,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,7.3934,45.8872,vg8,lv1,fn14,no
33,admin.,married,university.degree,no,yes,no,telephone,jun,wed,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,10.3964,43.8872,vg3,lv1,fn2,no
40,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,5.3914,45.8872,vg8,lv1,fn7,no
37,management,divorced,professional.course,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,3.3884,39.8872,vg14,lv2,fn11,no
41,entrepreneur,divorced,unknown,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,2.3884,43.8872,vg6,lv1,fn83,yes
49,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,2.3874,50.8872,vg1,lv2,fn7,no
37,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,3.3884,39.8872,vg14,lv2,fn7,no
52,housemaid,divorced,basic.9y,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,2.3884,54.8872,vg5,lv1,fn31,no
43,admin.,divorced,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,1.3874,44.8872,vg6,lv1,fn2,no
55,admin.,divorced,high.school,no,unknown,unknown,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,2.3884,57.8872,vg5,lv1,fn4,no
44,technician,married,professional.course,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,47.8872,vg10,lv1,fn14,no
33,services,married,high.school,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,3.3894,36.8872,vg3,lv1,fn6,yes
46,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,47.8872,vg10,lv1,fn13,no
35,self-employed,single,university.degree,no,unknown,unknown,cellular,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,2.3884,37.8872,vg11,lv1,fn37,no
33,blue-collar,married,basic.9y,no,yes,no,telephone,nov,mon,3,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,4.3894,36.8872,vg3,lv2,fn7,no
46,management,divorced,high.school,no,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,3.3884,48.8872,vg6,lv2,fn15,no
45,self-employed,married,university.degree,no,yes,no,telephone,jun,thu,11,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,11.3974,56.8872,vg10,lv1,fn37,no
25,services,single,high.school,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1.3874,26.8872,vg2,lv1,fn6,no
55,blue-collar,married,unknown,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,3.3894,58.8872,vg1,lv1,fn33,no
35,blue-collar,single,unknown,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1.3874,36.8872,vg11,lv1,fn33,no
38,technician,single,professional.course,no,no,no,cellular,sep,thu,4,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,4.3904,42.8872,vg8,lv1,fn14,yes
59,unemployed,married,basic.9y,no,yes,yes,cellular,oct,fri,1,999,0,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,1.3874,60.8872,vg1,lv1,fn5,no
37,blue-collar,married,high.school,unknown,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,2.3874,38.8872,vg4,lv2,fn17,no
29,admin.,married,high.school,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,32.8872,vg7,lv1,fn4,no
40,admin.,single,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1.3874,41.8872,vg8,lv1,fn45,no
27,student,single,high.school,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1.3874,28.8872,vg2,lv1,fn19,yes
37,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,39.8872,vg4,lv1,fn38,no
26,student,single,high.school,no,no,no,telephone,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,3.3894,29.8872,vg2,lv1,fn19,no
49,services,married,high.school,no,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,2.3884,51.8872,vg1,lv1,fn6,no
31,self-employed,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1.3874,32.8872,vg3,lv1,fn32,no
54,management,divorced,university.degree,no,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,2.3874,55.8872,vg5,lv2,fn10,no
50,technician,married,professional.course,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,51.8872,vg1,lv1,fn14,no
36,technician,single,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1.3874,37.8872,vg8,lv1,fn14,no
43,admin.,married,professional.course,unknown,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,2.3884,45.8872,vg10,lv1,fn26,no
34,admin.,married,university.degree,no,yes,yes,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,6.3924,40.8872,vg3,lv1,fn2,no
44,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,2.3884,46.8872,vg6,lv1,fn38,no
53,services,divorced,basic.4y,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1.3874,54.8872,vg5,lv1,fn41,no
48,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,2.3874,49.8872,vg10,lv2,fn2,no
39,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,2.3884,41.8872,vg14,lv1,fn7,no
36,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,37.8872,vg4,lv1,fn38,no
34,entrepreneur,married,unknown,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1.3874,35.8872,vg3,lv1,fn83,no
41,admin.,single,high.school,no,no,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,5.3904,45.8872,vg9,lv2,fn4,no
56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,15,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,15.4014,71.8872,vg1,lv1,fn13,yes
50,self-employed,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1.3874,51.8872,vg1,lv1,fn37,no
59,self-employed,married,professional.course,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,2.3884,61.8872,vg1,lv1,fn65,no
33,technician,divorced,university.degree,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1.3874,34.8872,vg12,lv1,fn21,no
40,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,2.3884,42.8872,vg4,lv1,fn7,no
33,services,married,high.school,unknown,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,35.8872,vg3,lv1,fn6,no
30,blue-collar,married,high.school,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2.3884,32.8872,vg7,lv1,fn17,yes
42,blue-collar,married,professional.course,no,yes,no,cellular,oct,wed,1,7,1,success,-3.4,92.431,-26.9,0.735,5017.5,144.2435,43.8872,vg10,lv37,fn48,yes
32,unemployed,married,high.school,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1.3874,33.8872,vg3,lv1,fn22,yes
35,unknown,single,basic.4y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1.3874,36.8872,vg11,lv1,fn73,no
45,blue-collar,married,basic.4y,no,yes,no,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,46.8872,vg10,lv1,fn13,no
34,management,single,high.school,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,2.3884,36.8872,vg11,lv1,fn15,no
29,blue-collar,single,high.school,no,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,3.3894,32.8872,vg2,lv1,fn17,yes
55,unknown,married,unknown,unknown,yes,no,cellular,aug,thu,16,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,16.4024,71.8872,vg1,lv1,fn55,no
31,admin.,single,university.degree,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,2.3874,32.8872,vg11,lv2,fn2,no
37,services,married,high.school,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,2.3884,39.8872,vg4,lv1,fn6,no
35,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,2.3884,37.8872,vg11,lv1,fn7,no
36,admin.,divorced,high.school,no,yes,yes,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,5.3914,41.8872,vg14,lv1,fn4,no
56,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1.3874,57.8872,vg1,lv1,fn37,no
46,self-employed,married,professional.course,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,2.3884,48.8872,vg10,lv1,fn65,no
30,technician,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,2.3884,32.8872,vg7,lv1,fn21,no
50,admin.,married,university.degree,no,no,no,telephone,aug,wed,12,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,12.3984,62.8872,vg1,lv1,fn2,no
34,technician,married,professional.course,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,2.3884,36.8872,vg3,lv1,fn14,no
47,technician,married,basic.6y,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1.3874,48.8872,vg10,lv1,fn79,no
36,management,married,university.degree,no,yes,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,2.3884,38.8872,vg4,lv1,fn10,no
37,unemployed,married,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,3.3894,40.8872,vg4,lv1,fn22,no
49,management,married,university.degree,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,2.3884,51.8872,vg1,lv1,fn10,no
48,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,1,12,1,success,-1.8,92.893,-46.2,1.334,5099.1,84.7197,49.8872,vg10,lv13,fn13,no
49,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,3.3894,52.8872,vg1,lv1,fn14,no
51,management,married,university.degree,no,no,yes,telephone,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,4.3904,55.8872,vg1,lv1,fn10,no
33,admin.,married,high.school,no,no,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,3.3884,35.8872,vg3,lv2,fn4,no
34,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,36.8872,vg3,lv1,fn38,no
41,services,married,high.school,no,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,2.3874,42.8872,vg10,lv2,fn6,no
37,blue-collar,married,basic.4y,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,2.3884,39.8872,vg4,lv1,fn13,no
26,admin.,single,university.degree,no,yes,no,telephone,oct,mon,1,999,0,nonexistent,-0.1,93.798,-40.4,4.912,5195.8,1.3874,27.8872,vg2,lv1,fn2,yes
41,management,married,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1.3874,42.8872,vg10,lv1,fn10,no
47,housemaid,single,professional.course,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,48.8872,vg9,lv1,fn82,yes
32,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,34.8872,vg3,lv1,fn7,no
29,unemployed,married,professional.course,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,2.3884,31.8872,vg7,lv1,fn66,no
24,technician,single,professional.course,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,26.8872,vg2,lv1,fn14,no
24,technician,single,professional.course,no,yes,no,cellular,sep,fri,5,999,3,failure,-1.1,94.199,-37.5,0.878,4963.6,8.3914,29.8872,vg2,lv24,fn14,yes
38,admin.,single,high.school,no,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,3.3884,40.8872,vg8,lv2,fn4,no
29,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,4.3904,33.8872,vg7,lv1,fn13,no
38,technician,single,professional.course,no,yes,no,cellular,sep,thu,2,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,334.7197,40.8872,vg8,lv8,fn14,yes
29,admin.,single,high.school,no,yes,yes,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,3.3894,32.8872,vg2,lv1,fn4,no
73,retired,married,basic.4y,no,no,no,cellular,dec,mon,5,999,0,nonexistent,-3.0,92.713,-33.0,0.7170000000000001,5023.5,5.3914,78.8872,vg1,lv1,fn1,no
30,admin.,married,university.degree,no,yes,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,32.8872,vg7,lv1,fn2,no
44,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,2.3884,46.8872,vg10,lv1,fn7,no
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,41.8872,vg4,lv1,fn38,no
47,services,married,high.school,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1.3874,48.8872,vg10,lv1,fn6,no
31,technician,single,professional.course,no,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,5.3914,36.8872,vg11,lv1,fn14,no
32,admin.,single,professional.course,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1.3874,33.8872,vg11,lv1,fn26,no
41,blue-collar,married,professional.course,unknown,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1.3874,42.8872,vg10,lv1,fn48,no
24,student,single,university.degree,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,2.3874,25.8872,vg2,lv2,fn16,no
46,entrepreneur,single,professional.course,no,yes,no,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,3.879,5195.8,1.3874,47.8872,vg9,lv1,fn67,no
24,services,single,high.school,no,no,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,5.3914,29.8872,vg2,lv1,fn6,no
33,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1.3874,34.8872,vg3,lv1,fn2,no
32,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,3.3894,35.8872,vg12,lv1,fn2,no
48,blue-collar,married,basic.6y,unknown,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,2.3884,50.8872,vg10,lv1,fn38,no
34,technician,married,unknown,no,no,no,cellular,nov,tue,3,999,0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,3.3894,37.8872,vg3,lv1,fn47,yes
22,blue-collar,single,unknown,unknown,unknown,unknown,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,2.3884,24.8872,vg2,lv1,fn33,no
35,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1.3874,36.8872,vg3,lv1,fn38,yes
27,admin.,single,high.school,no,no,no,telephone,sep,mon,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1.3874,28.8872,vg2,lv1,fn4,no
54,entrepreneur,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,2.3874,55.8872,vg1,lv2,fn57,no
32,management,single,university.degree,no,no,no,telephone,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,8.3944,40.8872,vg11,lv1,fn10,no
29,admin.,single,university.degree,no,yes,yes,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1.3874,30.8872,vg2,lv1,fn2,yes
41,management,married,unknown,no,yes,no,cellular,may,fri,1,18,2,failure,-1.8,93.876,-40.0,0.695,5008.7,57.942,42.8872,vg10,lv38,fn44,yes
45,management,married,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,4.3904,49.8872,vg10,lv1,fn10,yes
45,blue-collar,divorced,basic.9y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,2.3884,47.8872,vg6,lv1,fn7,no
45,technician,married,university.degree,no,no,no,telephone,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,3.3894,48.8872,vg10,lv1,fn21,no
39,services,single,high.school,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1.3874,40.8872,vg8,lv1,fn6,no
29,admin.,single,high.school,no,yes,yes,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1.3874,30.8872,vg2,lv1,fn4,yes
40,self-employed,married,high.school,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,2.3884,42.8872,vg4,lv1,fn12,no
